Reservation-id,Gender,Age,Income,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate,Eth__African American,Eth__Asian American,Eth__Latino,Eth__caucasian,Ed_L__College,Ed_L__Grad,Ed_L__High-School,Ed_L__Mid-School,Country_R__East,Country_R__North,Country_R__South,Country_R__West,Hotel_T__Airport Hotels,Hotel_T__City Hotel,Hotel_T__Resort,Meal_T__BB,Meal_T__FB,Meal_T__HB,Expected_Checking_days,week_end/day,Reservation_Status
16035793,1,2,2,2017-01-04,2017-01-06,2016-12-04,2,2,1,0,0,1,0,0,121,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1
79264877,1,1,2,2017-07-20,2017-07-23,2017-05-09,1,2,0,0,0,1,1,10,168,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0,1
30906622,0,2,1,2017-07-20,2017-07-21,2016-12-13,2,1,0,0,0,0,1,20,100,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
37783289,1,2,1,2017-07-20,2017-07-23,2016-12-15,2,2,0,1,1,1,1,40,242,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,3,0,2
2694171,1,1,3,2017-07-05,2017-07-08,2017-03-16,1,1,0,0,0,1,1,5,126,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,1
98567616,0,0,1,2017-04-05,2017-04-09,2017-04-09,1,1,1,0,0,1,0,0,111,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4,0,1
37861063,0,1,1,2017-05-16,2017-05-20,2017-04-15,5,2,0,0,0,0,1,5,180,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,0,3
28686289,0,3,3,2017-05-25,2017-05-27,2017-01-19,1,1,0,0,0,1,1,20,148,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,1
35653397,0,0,1,2017-05-13,2017-05-16,2016-12-10,2,1,0,0,0,0,0,0,113,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,3,1,3
37327381,1,1,1,2017-07-21,2017-07-24,2016-12-20,1,3,1,0,0,0,1,40,117,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3,1,3
4612774,1,1,2,2016-10-26,2016-10-29,2016-05-11,2,1,0,1,0,0,1,5,210,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,3,0,1
3827122,1,2,1,2017-05-23,2017-05-24,2016-10-15,3,2,0,0,0,1,1,5,182,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
61934573,1,2,3,2017-04-07,2017-04-08,2016-12-27,3,1,0,0,0,1,1,5,248,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1
53830204,0,1,4,2017-04-07,2017-04-09,2016-11-24,3,2,1,1,0,1,1,25,241,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,1
59406255,0,2,3,2017-05-22,2017-05-23,2017-02-11,2,2,0,1,1,1,1,5,241,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,3
51568053,1,2,2,2017-01-11,2017-01-15,2017-01-15,2,1,0,1,0,1,0,0,200,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4,0,1
35708263,1,1,3,2017-03-16,2017-03-17,2017-01-06,4,3,0,1,0,1,1,25,167,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2
48743555,1,0,4,2016-08-22,2016-08-23,2016-04-04,1,2,0,0,0,0,1,20,233,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
38727631,1,2,1,2017-03-21,2017-03-22,2017-01-16,1,1,0,0,0,1,1,5,175,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,3
48826087,1,1,2,2017-06-12,2017-06-13,2017-03-04,1,1,0,0,0,0,1,25,206,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,3
61310700,1,2,1,2017-07-10,2017-07-12,2017-06-23,5,3,1,0,0,1,1,40,167,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,3
81806354,1,3,2,2017-04-27,2017-04-29,2016-10-01,1,1,0,0,0,1,1,25,242,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,0,1
80085965,1,3,1,2017-05-01,2017-05-02,2017-04-04,5,1,0,0,0,1,0,0,215,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
85139194,0,2,2,2017-06-25,2017-06-26,2017-01-06,1,1,0,0,0,0,1,25,180,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1
66373615,1,3,1,2017-01-19,2017-01-22,2016-07-07,3,1,1,1,1,1,1,10,244,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3,0,2
4032953,1,1,3,2017-03-16,2017-03-17,2016-11-11,3,1,0,1,1,1,0,0,248,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2
77126705,0,2,3,2016-10-24,2016-10-25,2016-08-19,2,1,0,1,0,1,1,40,212,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
878147,0,1,3,2017-03-22,2017-03-24,2016-10-13,2,1,0,1,0,1,1,10,214,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,3
51215887,0,0,2,2017-05-22,2017-05-25,2016-12-07,2,3,0,0,0,0,1,20,158,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3,0,1
15054089,1,0,4,2017-02-04,2017-02-06,2016-12-02,2,1,0,1,1,1,1,25,219,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,1,1
14619319,1,0,1,2017-02-16,2017-02-17,2016-11-12,2,1,1,0,0,0,0,0,202,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,3
15399625,0,1,1,2017-02-16,2017-02-17,2016-12-26,2,1,0,0,0,1,0,0,167,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,2
17527761,0,3,1,2017-03-22,2017-03-24,2016-09-24,2,1,1,0,0,1,1,20,210,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,2
19995098,1,2,2,2016-10-24,2016-10-26,2016-05-25,3,2,0,0,0,1,1,20,168,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,1
18739524,1,1,3,2017-03-16,2017-03-19,2017-01-24,2,3,0,0,0,0,1,30,120,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3,0,1
90217134,0,0,3,2017-05-22,2017-05-23,2016-11-25,1,3,0,1,0,1,1,20,125,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,3
51865744,1,3,1,2017-02-16,2017-02-19,2017-02-11,3,2,0,1,0,1,1,20,147,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,1
803299,0,1,1,2017-05-22,2017-05-23,2017-04-29,2,3,1,1,1,1,1,10,243,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2
88908216,0,1,4,2017-03-21,2017-03-24,2017-01-25,1,3,0,0,0,1,1,10,172,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,3,0,1
83771843,0,0,1,2017-02-16,2017-02-17,2016-11-11,2,1,0,0,0,1,1,25,193,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
24402419,1,2,3,2017-02-16,2017-02-17,2016-08-13,2,1,0,0,0,1,1,30,237,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
49334170,0,1,2,2017-05-22,2017-05-25,2017-05-16,2,2,0,0,0,1,0,0,227,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3,0,1
36903371,1,1,3,2017-06-15,2017-06-16,2017-04-28,2,3,0,0,0,0,1,20,248,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2
67974808,1,2,1,2017-01-27,2017-01-28,2016-07-14,2,2,2,1,1,1,1,10,244,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
34347896,0,2,3,2016-10-24,2016-10-26,2016-10-11,1,3,0,0,0,1,1,20,220,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,2,0,1
48121596,1,1,1,2017-07-03,2017-07-07,2016-12-25,2,3,0,0,0,1,1,5,176,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,1
39939019,0,1,3,2017-06-29,2017-07-02,2016-12-09,4,2,0,1,0,1,1,40,103,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,3,0,3
32599213,1,3,2,2017-07-07,2017-07-08,2017-01-30,3,2,1,0,0,1,1,5,205,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,2
88629961,1,0,1,2017-03-25,2017-03-26,2017-01-24,1,2,0,0,0,1,1,15,110,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1
21823867,0,1,2,2017-05-03,2017-05-04,2016-10-23,2,1,1,0,0,0,1,20,227,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,3
21367737,1,2,2,2017-06-17,2017-06-20,2017-04-03,2,2,0,0,0,1,1,5,191,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,3,1,1
10568800,0,1,3,2017-06-17,2017-06-21,2016-12-31,2,1,0,0,0,1,0,0,248,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4,1,1
3159584,1,2,2,2017-06-10,2017-06-13,2017-02-19,1,2,0,1,1,1,1,25,118,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,3,1,2
76769442,1,3,3,2017-06-19,2017-06-21,2017-01-18,2,1,1,0,0,1,1,20,106,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,1
53891368,0,2,2,2017-06-22,2017-06-23,2017-05-13,4,2,0,0,0,1,1,20,163,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2
44125719,0,2,3,2017-07-11,2017-07-12,2016-12-19,2,1,0,0,0,1,1,20,219,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
81395396,0,0,3,2017-06-23,2017-06-24,2017-03-30,1,1,1,0,0,1,0,0,238,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
87101267,1,1,2,2017-03-14,2017-03-15,2016-11-30,2,1,1,0,0,0,1,10,209,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2
95018459,0,0,3,2017-07-03,2017-07-05,2017-05-03,2,1,0,1,1,1,1,20,131,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,0,3
18792639,1,0,1,2017-07-18,2017-07-21,2017-01-18,1,1,0,0,0,1,1,10,158,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3,0,1
30730242,0,0,1,2017-06-13,2017-06-14,2017-06-14,2,1,0,0,0,1,0,0,237,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
23523126,0,2,3,2017-02-06,2017-02-10,2016-11-17,5,2,0,0,0,0,1,30,139,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,2
57020232,1,0,2,2017-01-29,2017-01-30,2017-01-23,2,2,0,0,0,1,1,25,147,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1
77413968,0,1,2,2017-01-12,2017-01-16,2016-08-22,3,3,1,1,1,0,1,5,164,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4,0,2
70931789,0,1,1,2017-01-29,2017-01-30,2016-10-01,2,1,1,1,0,0,1,10,220,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2
11485978,0,1,1,2017-05-10,2017-05-13,2017-04-09,1,1,1,0,0,1,0,0,212,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,3,0,2
88767976,1,2,2,2017-06-24,2017-06-26,2017-02-21,2,3,0,0,0,1,0,0,108,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,1,1
84729534,1,0,1,2017-02-22,2017-02-24,2016-11-21,1,1,0,0,0,1,1,20,177,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,1
41343769,0,1,4,2017-05-10,2017-05-14,2017-02-13,2,2,1,0,0,1,0,0,180,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4,0,1
43410890,0,1,2,2017-02-01,2017-02-02,2016-11-23,2,1,1,0,0,0,1,5,171,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
73035691,0,2,2,2017-01-04,2017-01-05,2016-11-20,2,1,0,0,0,1,1,15,150,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2
43758077,1,3,2,2017-07-24,2017-07-25,2017-06-07,4,1,1,0,0,1,1,20,167,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1
63724328,1,0,3,2017-07-11,2017-07-14,2017-02-25,3,2,0,1,0,1,0,0,165,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3,0,1
5879585,1,2,2,2017-03-08,2017-03-10,2016-12-03,2,2,0,1,0,1,1,5,133,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,3
62076530,0,2,1,2017-04-13,2017-04-16,2017-03-19,2,1,1,1,1,1,1,10,108,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,3,0,1
23872928,1,1,2,2017-06-23,2017-06-24,2017-05-02,2,1,0,0,0,1,1,20,167,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,2
14481033,0,3,2,2017-07-11,2017-07-12,2017-01-19,2,2,1,0,0,1,1,10,176,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
51751524,0,2,2,2017-01-25,2017-01-26,2016-10-15,2,3,0,1,1,1,0,0,190,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,3
60521244,0,3,1,2017-07-01,2017-07-03,2017-03-03,3,2,1,1,0,1,1,5,220,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2,1,1
13070029,1,3,3,2017-02-24,2017-02-28,2017-01-20,5,2,0,1,0,1,1,10,125,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4,1,1
1300846,0,2,1,2017-05-02,2017-05-03,2016-11-13,1,3,0,0,0,0,1,5,149,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
31596498,1,3,4,2017-06-02,2017-06-05,2017-03-31,3,1,0,0,0,1,1,10,130,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,3
79264553,1,2,4,2017-04-30,2017-05-02,2016-10-09,4,3,1,0,0,1,1,15,234,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,1
46016209,1,2,1,2017-07-13,2017-07-14,2017-01-07,2,3,1,0,0,1,1,40,214,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
2937725,1,2,4,2017-01-25,2017-01-28,2016-08-03,1,3,0,0,0,1,1,10,246,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,3
73128278,1,3,1,2017-01-25,2017-01-26,2016-11-15,3,2,0,0,0,0,0,0,207,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2
42864544,1,2,1,2017-04-23,2017-04-25,2017-04-16,2,2,0,0,0,1,1,25,146,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,1
4283158,0,2,3,2017-01-21,2017-01-22,2016-10-15,2,2,1,0,0,1,1,10,165,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
93117111,0,1,3,2017-04-23,2017-04-24,2016-10-21,5,2,0,0,0,1,1,5,128,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1
39380347,1,3,1,2017-06-06,2017-06-07,2017-04-29,2,1,0,0,0,0,1,30,144,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1
6874698,0,1,3,2017-01-21,2017-01-24,2016-10-06,1,1,0,0,0,1,1,10,168,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3,1,2
3175802,0,0,2,2016-08-11,2016-08-12,2016-06-11,1,2,0,1,0,1,1,10,217,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1
27041880,0,3,4,2017-01-15,2017-01-17,2016-12-23,1,2,0,1,0,0,0,0,217,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1
90806593,1,1,3,2017-01-21,2017-01-23,2016-06-18,2,1,1,0,0,1,1,10,139,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,2
96519339,1,2,4,2017-03-15,2017-03-17,2016-10-25,3,2,0,1,0,1,1,5,123,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1
35281975,0,0,2,2017-01-11,2017-01-12,2016-06-14,2,2,0,0,0,1,0,0,183,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
24549614,1,1,3,2017-03-08,2017-03-09,2016-12-16,4,1,0,1,1,0,0,0,132,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
54033017,1,1,3,2017-01-21,2017-01-23,2017-01-22,4,2,0,0,0,1,0,0,142,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2,1,1
25980435,0,3,3,2017-01-27,2017-01-28,2016-10-18,1,2,1,0,0,1,1,20,102,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,2
38777652,0,2,2,2017-05-15,2017-05-16,2016-11-05,5,2,2,1,1,1,1,40,159,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
15411211,0,1,2,2017-03-20,2017-03-21,2017-03-14,2,2,0,0,0,1,1,20,114,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,2
10705481,0,2,1,2017-03-20,2017-03-21,2016-11-19,2,2,0,0,0,1,1,20,241,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
66728407,0,3,4,2017-03-20,2017-03-22,2016-08-17,2,2,0,0,0,0,1,5,239,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,1
74863993,1,1,1,2017-03-15,2017-03-17,2016-12-04,5,3,0,1,0,0,1,15,186,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,2,0,3
64776968,0,0,2,2017-07-17,2017-07-18,2017-07-02,1,1,1,1,0,1,1,20,126,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3076304,0,1,1,2017-02-13,2017-02-16,2016-09-18,2,1,0,0,0,1,1,5,131,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0,1
33373346,0,2,3,2017-04-03,2017-04-05,2017-01-05,2,1,0,0,0,0,1,10,186,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1
87424342,1,0,3,2017-04-19,2017-04-23,2017-01-31,2,1,1,0,0,1,1,5,153,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,4,0,2
82338513,1,1,3,2017-04-19,2017-04-23,2016-10-14,3,1,0,1,1,1,0,0,245,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,3
27081929,1,2,4,2017-04-03,2017-04-04,2016-12-25,2,1,1,1,0,1,0,0,182,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
40942145,1,2,4,2017-06-26,2017-06-29,2017-06-24,1,2,1,0,0,1,1,40,137,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,3
99642477,0,3,3,2017-07-20,2017-07-21,2017-04-23,2,2,0,0,0,1,1,5,124,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
60795259,0,3,2,2017-02-10,2017-02-11,2017-01-07,3,1,0,0,0,1,1,25,112,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
52646663,0,0,3,2017-01-11,2017-01-14,2016-10-22,4,2,1,0,0,1,1,10,177,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,1
77088673,0,1,1,2017-03-28,2017-03-30,2016-12-17,1,1,0,0,0,0,1,20,220,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,0,1
97028372,1,0,1,2017-07-12,2017-07-14,2017-02-24,4,2,0,0,0,0,0,0,239,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,0,2
54968744,1,3,2,2017-07-16,2017-07-18,2017-01-24,2,2,1,1,0,1,1,15,132,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,1,1
85085339,1,0,2,2017-05-31,2017-06-01,2017-04-09,1,3,0,0,0,1,0,0,171,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
46476868,0,3,3,2017-03-26,2017-03-27,2017-01-04,2,2,1,1,0,1,1,5,192,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1
21763920,1,2,1,2017-06-24,2017-06-25,2016-11-28,2,1,0,0,0,0,1,30,225,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1
78166995,0,1,1,2017-03-09,2017-03-10,2016-08-14,2,1,0,0,0,1,1,5,188,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
96314205,0,1,1,2017-02-23,2017-02-26,2016-12-04,1,3,0,0,0,0,1,15,126,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,0,1
20918871,0,1,1,2017-07-26,2017-07-29,2016-12-20,4,1,0,1,1,1,1,20,237,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,0,2
46855450,0,2,3,2017-02-02,2017-02-03,2016-10-14,2,2,0,0,0,0,1,20,147,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2
96169255,0,1,2,2017-07-26,2017-07-30,2017-06-11,2,2,0,0,0,1,1,10,204,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4,0,2
83272264,0,2,1,2017-02-12,2017-02-13,2016-11-27,4,1,0,0,0,0,1,5,145,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
98261315,0,0,2,2017-07-09,2017-07-11,2017-04-24,2,2,1,0,0,1,0,0,245,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,1,3
70963562,0,3,2,2017-07-02,2017-07-05,2017-03-19,2,3,0,0,0,1,1,20,100,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,2
84791163,1,3,1,2017-06-19,2017-06-20,2017-03-03,2,1,0,0,0,0,1,15,213,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2
56716168,1,0,4,2017-06-19,2017-06-22,2016-11-16,2,2,0,1,0,1,1,10,149,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,1
55723673,0,1,3,2017-03-01,2017-03-02,2016-12-08,2,1,0,1,1,0,1,5,130,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
25593269,1,1,1,2017-07-06,2017-07-07,2017-01-15,2,2,0,0,0,1,1,30,180,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,3
56397266,0,0,4,2017-07-09,2017-07-13,2017-06-08,1,2,0,0,0,0,1,30,161,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,4,1,1
79284998,0,1,2,2017-06-19,2017-06-20,2017-03-19,2,1,0,1,0,1,1,5,182,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
17669957,1,2,3,2017-02-24,2017-02-25,2017-02-21,2,3,0,1,1,1,1,10,237,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2
82441846,0,0,1,2017-01-25,2017-01-26,2016-10-01,2,3,0,1,1,1,0,0,235,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
18919230,1,1,4,2017-01-25,2017-01-27,2016-12-05,1,1,0,0,0,0,1,10,248,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,2
72039347,1,2,1,2017-07-27,2017-07-28,2017-01-11,2,3,0,0,0,1,0,0,217,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
42952799,0,0,3,2017-06-27,2017-06-30,2017-05-29,2,1,0,0,0,0,1,10,244,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,2
93113020,0,3,2,2016-08-22,2016-08-23,2016-06-15,2,3,1,0,0,1,1,5,218,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
93587720,1,3,1,2017-01-30,2017-02-02,2016-12-11,3,2,2,0,0,1,1,20,204,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,1
71839343,1,2,3,2017-01-13,2017-01-14,2017-01-03,2,3,0,0,0,1,1,40,230,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,2
17089483,0,3,2,2017-05-21,2017-05-22,2016-11-15,2,1,0,0,0,0,1,30,119,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,2
19939641,0,2,2,2017-06-30,2017-07-01,2017-03-19,4,2,0,0,0,1,1,15,223,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
24396655,0,2,2,2017-05-14,2017-05-16,2017-01-09,2,2,0,0,0,0,1,5,185,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,1,1
51005939,1,3,4,2017-04-17,2017-04-18,2016-09-20,2,1,1,0,0,1,1,5,104,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
9604004,1,2,2,2017-06-19,2017-06-20,2017-06-11,5,3,0,0,0,1,0,0,147,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,2
28736066,1,1,3,2017-05-14,2017-05-16,2016-12-13,5,1,0,0,0,1,1,30,126,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,1,1
29492204,0,3,2,2017-07-26,2017-07-29,2017-04-12,4,1,0,1,0,0,0,0,105,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,3,0,1
26100496,1,2,1,2017-06-30,2017-07-01,2016-11-25,3,2,0,1,1,1,1,10,150,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
