Reservation-id,Income,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Eth__African American,Eth__caucasian,Country_R__North,Hotel_T__Airport Hotels,Hotel_T__Resort,Meal_T__BB,Meal_T__FB,Meal_T__HB,week_end/day,Reservation_Status
10579986,4,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
51642550,4,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1
40027800,4,1,0,1,1,1,1,0,0,1,0,1,0,0,1,2
91349224,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
77902080,4,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1
16035793,2,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1
79264877,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1
30906622,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
37783289,1,2,0,1,1,1,0,0,0,0,1,1,0,0,0,2
2694171,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
98567616,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
37861063,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3
28686289,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
35653397,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3
37327381,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,3
4612774,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3827122,1,2,0,0,0,1,1,0,1,1,0,1,0,0,0,1
61934573,3,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1
53830204,4,2,1,1,0,1,0,0,1,0,1,1,0,0,1,1
59406255,3,2,0,1,1,1,0,0,0,0,0,1,0,0,0,3
51568053,2,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
35708263,3,3,0,1,0,1,0,1,0,0,1,1,0,0,0,2
48743555,4,2,0,0,0,0,0,1,1,1,0,1,0,0,0,1
38727631,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3
48826087,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3
61310700,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,3
81806354,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
80085965,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1
85139194,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
66373615,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,2
4032953,3,1,0,1,1,1,0,1,1,0,1,0,0,1,0,2
77126705,3,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
878147,3,1,0,1,0,1,1,0,1,0,0,1,0,0,0,3
51215887,2,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1
15054089,4,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
14619319,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3
15399625,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2
17527761,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2
19995098,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1
18739524,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1
90217134,3,3,0,1,0,1,1,0,0,0,0,0,0,1,0,3
51865744,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1
803299,1,3,1,1,1,1,1,0,0,0,1,0,0,1,0,2
88908216,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1
83771843,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
24402419,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1
49334170,2,2,0,0,0,1,1,0,0,0,1,0,0,1,0,1
36903371,3,3,0,0,0,0,1,0,1,0,0,1,0,0,0,2
67974808,1,2,2,1,1,1,0,0,0,0,1,1,0,0,1,1
34347896,3,3,0,0,0,1,0,0,0,1,0,1,0,0,0,1
48121596,1,3,0,0,0,1,0,0,0,0,1,0,0,1,0,1
39939019,3,2,0,1,0,1,1,0,0,0,1,1,0,0,0,3
32599213,2,2,1,0,0,1,0,1,1,0,0,1,0,0,1,2
88629961,1,2,0,0,0,1,1,0,1,1,0,1,0,0,1,1
21823867,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3
21367737,2,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1
10568800,3,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
3159584,2,2,0,1,1,1,0,1,0,0,0,1,0,0,1,2
76769442,3,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
53891368,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2
44125719,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
81395396,3,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1
87101267,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,2
95018459,3,1,0,1,1,1,0,0,0,0,1,1,0,0,0,3
18792639,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
30730242,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
23523126,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2
57020232,2,2,0,0,0,1,0,1,1,0,0,1,0,0,1,1
77413968,2,3,1,1,1,0,0,0,1,0,1,1,0,0,0,2
70931789,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,2
11485978,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,2
88767976,2,3,0,0,0,1,0,0,0,1,0,0,0,1,1,1
84729534,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1
41343769,4,2,1,0,0,1,0,1,0,0,0,0,0,1,0,1
43410890,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2
73035691,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2
43758077,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
63724328,3,2,0,1,0,1,0,0,1,1,0,1,0,0,0,1
5879585,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,3
62076530,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1
23872928,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,2
14481033,2,2,1,0,0,1,1,0,0,1,0,1,0,0,0,1
51751524,2,3,0,1,1,1,0,0,0,0,1,0,0,1,0,3
60521244,1,2,1,1,0,1,0,0,0,0,1,1,0,0,1,1
13070029,3,2,0,1,0,1,1,0,0,1,0,0,0,1,1,1
1300846,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31596498,4,1,0,0,0,1,0,0,0,1,0,1,0,0,1,3
79264553,4,3,1,0,0,1,0,0,0,0,0,0,0,1,1,1
46016209,1,3,1,0,0,1,0,0,0,0,1,1,0,0,0,1
2937725,4,3,0,0,0,1,0,0,0,0,1,0,0,1,0,3
73128278,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2
42864544,1,2,0,0,0,1,0,0,0,0,1,0,0,1,1,1
4283158,3,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1
93117111,3,2,0,0,0,1,1,0,1,0,1,0,0,1,1,1
39380347,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
6874698,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1,2
3175802,2,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1
27041880,4,2,0,1,0,0,0,1,0,1,0,0,0,1,1,1
90806593,3,1,1,0,0,1,0,1,0,0,0,0,0,1,1,2
96519339,4,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1
35281975,2,2,0,0,0,1,1,0,0,1,0,1,0,0,0,1
24549614,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1
54033017,3,2,0,0,0,1,0,0,1,0,0,1,0,0,1,1
25980435,3,2,1,0,0,1,0,1,0,0,1,0,0,1,1,2
38777652,2,2,2,1,1,1,0,0,0,0,0,1,0,0,0,1
15411211,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,2
10705481,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1
66728407,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1
74863993,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,3
64776968,2,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1
3076304,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
33373346,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
87424342,3,1,1,0,0,1,0,0,0,0,1,1,0,0,0,2
82338513,3,1,0,1,1,1,0,1,0,0,0,1,0,0,0,3
27081929,4,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1
40942145,4,2,1,0,0,1,1,0,1,1,0,0,0,1,0,3
99642477,3,2,0,0,0,1,1,0,0,1,0,1,0,0,0,2
60795259,2,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1
52646663,3,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1
77088673,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
97028372,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2
54968744,2,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1
85085339,2,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1
46476868,3,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1
21763920,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1
78166995,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
96314205,1,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1
20918871,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,2
46855450,3,2,0,0,0,0,0,1,1,0,0,1,0,0,0,2
96169255,2,2,0,0,0,1,1,0,0,1,0,1,0,0,0,2
83272264,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
98261315,2,2,1,0,0,1,0,0,0,1,0,0,0,1,1,3
70963562,2,3,0,0,0,1,0,0,0,0,1,1,0,0,1,2
84791163,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2
56716168,4,2,0,1,0,1,0,1,0,0,0,1,0,0,0,1
55723673,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
25593269,1,2,0,0,0,1,0,1,0,1,0,1,0,0,0,3
56397266,4,2,0,0,0,0,1,0,1,0,0,0,0,1,1,1
79284998,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
17669957,3,3,0,1,1,1,0,1,0,1,0,0,0,1,1,2
82441846,1,3,0,1,1,1,0,1,1,1,0,1,0,0,0,2
18919230,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
72039347,1,3,0,0,0,1,0,1,0,1,0,1,0,0,0,1
42952799,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2
93113020,2,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1
93587720,1,2,2,0,0,1,0,1,1,0,1,1,0,0,0,1
71839343,3,3,0,0,0,1,0,0,1,0,1,1,0,0,1,2
17089483,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2
19939641,2,2,0,0,0,1,0,0,0,1,0,1,0,0,1,1
24396655,2,2,0,0,0,0,1,0,0,1,0,0,0,1,1,1
51005939,4,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1
9604004,2,3,0,0,0,1,0,1,0,1,0,0,0,1,0,2
28736066,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
29492204,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
26100496,1,2,0,1,1,1,0,1,0,0,1,1,0,0,1,1
52961498,4,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
61970397,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,3
97936242,3,3,0,0,0,1,0,0,0,1,0,0,0,1,1,3
24481272,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2
56292642,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
18588628,3,2,0,1,0,1,1,0,0,0,0,0,0,1,0,1
98950864,2,1,2,0,0,0,1,0,1,0,1,1,0,0,1,1
1933129,2,2,0,1,0,0,0,0,1,0,1,1,0,0,0,3
10964766,2,2,0,0,0,1,0,1,1,0,0,1,0,0,0,2
77207152,2,1,1,0,0,1,0,0,0,0,0,1,0,0,1,2
20442062,2,1,0,1,0,1,0,0,1,0,1,1,0,0,0,2
47752077,3,3,0,0,0,1,1,0,0,1,0,1,0,0,0,2
35133888,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
46491298,3,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
34772120,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
91846637,4,1,1,1,1,1,0,1,0,1,0,1,0,0,0,3
73575661,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,3
90783807,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1
82299113,2,2,0,1,1,1,1,0,0,0,0,1,0,0,0,1
46718168,1,2,0,1,0,1,0,0,1,0,1,1,0,0,0,1
33450286,2,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2
13340697,2,1,0,0,0,1,1,0,1,0,1,0,0,1,1,2
35676822,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3
60441634,4,2,0,0,0,0,1,0,0,0,1,1,0,0,1,3
1699763,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
81016866,3,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1
68449319,3,2,1,0,0,1,1,0,1,0,0,1,0,0,0,1
62860610,1,2,0,1,1,1,0,1,0,1,0,1,0,0,1,1
84308071,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3
58105071,1,3,0,1,0,0,0,1,0,1,0,1,0,0,0,1
95249876,3,1,0,1,0,1,0,1,0,0,1,1,0,0,0,2
72170995,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2
28520366,3,1,1,0,0,1,0,1,0,1,0,1,0,0,0,2
81604955,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
33931669,2,2,0,1,1,1,0,0,0,0,0,1,0,0,1,1
28879054,3,3,1,1,0,1,0,0,0,1,0,1,0,0,1,1
26473334,2,2,0,1,0,0,0,1,0,1,0,1,0,0,1,2
60176385,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,3
33046006,3,2,0,1,1,1,0,0,0,1,0,0,0,1,1,2
91407076,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
72337118,2,2,0,0,0,1,0,1,0,1,0,0,0,1,1,3
80154406,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
37215494,1,3,0,0,0,1,0,0,0,1,0,1,0,0,0,2
83922333,2,3,0,0,0,1,0,0,1,1,0,0,0,1,1,1
71188562,4,3,2,1,1,0,0,0,0,0,0,1,0,0,0,3
76686890,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1
99043251,2,2,0,1,0,1,1,0,0,0,0,0,0,1,1,1
70459068,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
97747912,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3
9103988,2,3,0,1,0,1,0,0,0,1,0,1,0,0,1,2
1590960,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,3
60206870,3,3,0,1,0,1,1,0,0,0,1,1,0,0,1,1
7976889,3,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
59830466,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
70911066,3,3,0,1,1,0,0,0,0,1,0,1,0,0,1,1
58398744,3,2,0,1,0,0,0,1,0,1,0,1,0,0,1,1
67016763,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,1
68649653,2,2,0,0,0,1,1,0,0,0,1,1,0,0,1,2
37539065,3,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1
97419728,1,2,0,0,0,1,1,0,1,0,1,0,0,1,1,2
16713656,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
61232105,2,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1
70812394,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
86746518,1,1,2,0,0,1,0,1,0,0,0,0,0,1,0,3
20315655,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2
95261510,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1
48187537,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1
47636137,3,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1
29025237,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2
67584516,2,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
73356578,2,2,2,1,0,0,0,0,0,1,0,1,0,0,1,1
6511943,3,2,2,1,0,1,0,0,1,0,1,0,0,1,0,1
78088321,2,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1
15023045,2,2,0,1,1,1,0,0,0,0,1,1,0,0,0,2
92099944,3,3,1,0,0,0,1,0,1,0,0,1,0,0,0,1
78453932,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1
71506202,2,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1
82143340,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2
1628249,2,1,2,0,0,1,0,0,0,0,1,1,0,0,0,1
16279448,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,3
82655409,3,3,1,0,0,1,0,1,0,0,0,1,0,0,1,1
97588040,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
34420347,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0,2
96008550,2,1,0,1,0,1,0,0,0,1,0,0,0,1,1,2
61061481,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2
97797828,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2
57887055,2,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1
35850026,3,2,0,0,0,0,0,1,0,1,0,0,0,1,1,1
15963116,3,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1
12852031,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1
37519701,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
60227462,2,1,0,1,0,1,0,1,1,0,1,1,0,0,0,2
88503056,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1111432,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,3
49027313,1,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1
35969455,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
72754569,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
30200561,2,2,0,1,1,1,0,0,0,1,0,1,0,0,1,2
61368137,2,2,1,1,0,1,0,1,0,0,1,1,0,0,0,2
77555813,3,3,1,0,0,0,1,0,0,1,0,1,0,0,0,2
75981369,3,2,1,0,0,1,0,0,1,0,0,1,0,0,1,3
25550602,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2
90226012,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1
48877709,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,3
22017114,2,3,0,0,0,1,0,0,0,1,0,1,0,0,0,1
75223464,2,2,0,1,1,1,0,1,0,1,0,1,0,0,0,1
51014398,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,2
65317967,2,1,2,1,0,1,0,1,0,1,0,1,0,0,0,2
98601284,3,2,0,0,0,1,0,0,0,1,0,1,0,0,1,1
1881903,3,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1
75313534,3,1,0,1,1,1,1,0,0,1,0,1,0,0,1,3
61858480,4,2,0,0,0,1,0,1,1,1,0,1,0,0,0,2
61265662,3,2,0,1,1,1,0,1,1,0,1,1,0,0,0,3
12286071,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
29746770,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1
4516818,4,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1
34312747,2,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1
33776602,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1
7027040,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
40089327,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
35803295,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
6755370,2,3,2,1,1,1,0,0,1,0,0,0,0,1,0,1
46465141,3,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1
74518124,4,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1
43560850,3,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1
96389588,1,3,0,1,0,1,1,0,0,0,0,1,0,0,0,3
63224632,3,2,0,0,0,0,1,0,1,1,0,0,1,0,0,1
20285407,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,3
53632514,3,2,0,1,0,0,0,1,0,0,1,0,0,1,1,1
46853701,3,2,2,0,0,0,0,1,0,0,1,1,0,0,0,2
79287671,4,2,0,0,0,1,0,0,0,0,1,1,0,0,0,2
81517103,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0,1
14370446,1,2,2,0,0,1,0,1,1,0,1,0,0,1,0,1
56432418,3,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1
54399896,2,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1
55689120,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1
45005530,2,2,0,1,0,1,1,0,0,1,0,0,0,1,0,2
12929666,2,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1
75378184,1,2,1,0,0,0,0,1,1,0,0,1,0,0,0,2
56921043,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8585646,4,2,0,0,0,1,1,0,1,0,1,1,0,0,0,1
16627519,3,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1
11859089,4,2,1,1,1,1,0,1,0,0,0,0,0,1,0,1
65856799,4,2,2,1,1,1,0,0,1,0,1,0,0,1,0,1
34809255,2,2,2,0,0,1,0,1,0,0,1,0,1,0,0,2
52520660,3,2,0,0,0,1,0,1,0,1,0,1,0,0,0,2
83066512,3,2,1,1,0,1,1,0,0,0,0,0,0,1,0,1
25176681,1,2,0,0,0,1,0,0,1,0,1,1,0,0,1,2
99698564,2,2,2,0,0,1,1,0,0,0,1,1,0,0,0,1
19573432,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2
15908673,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1
11839676,4,3,0,0,0,1,0,0,1,1,0,1,0,0,0,1
73278599,1,2,0,1,1,1,1,0,0,0,0,1,0,0,0,1
67387330,3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,2
46640736,1,2,0,1,1,1,0,0,0,0,1,1,0,0,0,1
33832443,3,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1
81779436,3,2,1,1,0,1,0,0,0,0,0,1,0,0,0,2
55649720,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15403414,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,2
79277541,4,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1
83749023,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,2
89532043,2,2,0,1,0,1,0,0,0,0,1,1,0,0,1,2
42748902,3,2,0,1,0,1,1,0,0,0,0,1,0,0,1,1
44198506,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,2
61001776,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,3
39296025,3,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1
60078308,1,3,1,0,0,1,0,0,1,0,1,0,0,1,1,3
25570693,2,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
25917262,2,1,1,1,1,1,0,1,0,1,0,0,0,1,1,2
48468793,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2
6575879,2,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1
13441381,3,1,0,0,0,1,0,1,0,0,1,1,0,0,1,2
78248606,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,2
46215415,4,3,0,0,0,1,0,0,0,0,0,1,0,0,1,3
64636171,4,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
60709206,1,2,0,0,0,1,1,0,0,0,1,0,0,1,1,1
1838371,2,2,1,0,0,1,1,0,1,0,1,0,0,1,1,1
44310292,2,3,1,0,0,1,0,0,0,1,0,1,0,0,1,1
26445906,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1
90424158,2,2,0,1,0,1,1,0,1,0,0,1,0,0,0,1
77935730,1,2,0,0,0,1,0,0,0,1,0,1,0,0,1,1
21927798,2,2,0,0,0,1,0,0,1,0,1,0,0,1,1,2
45354256,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2
42661562,4,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1
4741479,4,3,0,0,0,1,0,0,0,0,1,0,0,1,1,1
13185667,4,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1
99152906,4,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1
371945,3,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
48214202,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
42970387,3,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1
36733275,2,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1
49568317,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2
3884542,1,3,0,0,0,1,0,0,0,0,1,0,0,1,1,1
90853623,2,1,1,1,0,1,0,0,1,0,1,1,0,0,0,2
35239956,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,2
71213162,2,3,0,0,0,1,0,0,0,0,1,0,0,1,1,3
16075013,1,3,1,0,0,1,0,1,0,0,0,1,0,0,0,1
59488857,3,3,1,0,0,0,0,1,0,0,1,1,0,0,0,2
6418539,4,3,0,1,1,1,1,0,0,1,0,1,0,0,0,1
31992366,4,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1
66824222,3,1,1,0,0,0,1,0,1,0,0,1,0,0,0,3
36707998,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
51393322,3,2,0,0,0,1,1,0,0,0,0,1,0,0,0,2
98264012,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,2
47335152,4,2,0,0,0,1,1,0,0,1,0,1,0,0,0,2
91203476,1,3,0,0,0,1,0,0,0,0,0,1,0,0,1,1
65682768,4,3,0,0,0,1,1,0,0,0,1,1,0,0,0,1
2371919,2,2,0,0,0,1,1,0,0,1,0,1,0,0,0,1
28601866,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,2
95952896,1,3,1,0,0,1,0,1,0,0,1,1,0,0,0,3
83085226,4,1,0,1,0,1,0,0,1,0,0,1,0,0,1,3
8661274,4,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
58129305,1,2,0,0,0,1,1,0,1,0,1,1,0,0,0,1
74435411,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1
31234007,3,2,1,1,1,1,0,1,0,0,1,0,0,1,1,1
92397487,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2
6392488,3,2,0,1,0,1,1,0,0,0,0,1,0,0,0,1
60716743,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,2
4472378,3,3,0,0,0,1,0,1,0,0,0,0,0,1,0,1
77989959,2,2,1,1,0,0,1,0,0,1,0,1,0,0,0,1
18516588,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
28898023,3,3,2,1,0,1,0,0,1,1,0,0,0,1,1,3
70469552,3,2,0,0,0,1,1,0,0,0,1,1,0,0,1,1
63722343,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1
46164906,3,2,0,0,0,1,0,0,0,0,1,0,0,1,1,1
29894618,3,2,1,0,0,0,0,0,0,1,0,1,0,0,1,1
97201705,2,2,1,0,0,1,0,0,0,0,0,0,0,1,1,2
57157251,4,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1
43196715,2,2,2,0,0,0,1,0,1,0,1,1,0,0,0,1
37553474,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1
